170.701, 129.486, 5.860, 21.968 False
170.507, 129.489, 5.791, 22.001 False
170.315, 129.491, 5.733, 22.034 False
170.124, 129.494, 5.689, 22.067 False
169.935, 129.496, 5.660, 22.100 False
169.746, 129.499, 5.641, 22.133 False
169.557, 129.501, 5.626, 22.166 False
169.370, 129.504, 5.612, 22.199 False
169.182, 129.506, 5.601, 22.232 False
168.995, 129.508, 5.594, 22.265 False
168.808, 129.511, 5.595, 22.298 False
168.621, 129.513, 5.599, 22.331 False
168.434, 129.515, 5.605, 22.364 False
168.246, 129.517, 5.610, 22.397 False
168.059, 129.520, 5.613, 22.430 False
167.871, 129.522, 5.614, 22.463 False
167.684, 129.524, 5.612, 22.496 False
167.497, 129.526, 5.608, 22.529 False
167.310, 129.527, 5.600, 22.562 False
167.123, 129.529, 5.591, 22.595 False
166.937, 129.531, 5.579, 22.628 False
166.752, 129.533, 5.565, 22.661 False
166.567, 129.535, 5.549, 22.694 False
166.382, 129.537, 5.532, 22.727 False
166.198, 129.539, 5.513, 22.760 False
166.015, 129.540, 5.492, 22.793 False
165.833, 129.542, 5.468, 22.826 False
165.651, 129.543, 5.442, 22.859 False
165.470, 129.544, 5.416, 22.892 False
165.291, 129.545, 5.390, 22.925 False
165.112, 129.547, 5.365, 22.958 False
164.933, 129.548, 5.344, 22.991 False
164.756, 129.549, 5.327, 23.024 False
164.578, 129.551, 5.317, 23.057 False
164.401, 129.552, 5.315, 23.090 False
164.224, 129.553, 5.322, 23.123 False
164.045, 129.554, 5.340, 23.156 False
163.867, 129.555, 5.366, 23.189 False
163.686, 129.557, 5.401, 23.222 False
163.505, 129.558, 5.440, 23.255 False
163.322, 129.559, 5.480, 23.288 False
163.138, 129.560, 5.518, 23.321 False
162.953, 129.562, 5.552, 23.354 False
162.767, 129.563, 5.582, 23.387 False
162.580, 129.564, 5.607, 23.420 False
162.393, 129.565, 5.626, 23.453 False
162.205, 129.566, 5.640, 23.486 False
162.017, 129.567, 5.650, 23.519 False
161.828, 129.568, 5.654, 23.552 False
161.640, 129.569, 5.655, 23.585 False
161.452, 129.570, 5.652, 23.618 False
161.263, 129.571, 5.646, 23.651 False
161.076, 129.572, 5.636, 23.684 False
160.888, 129.573, 5.624, 23.717 False
160.701, 129.574, 5.609, 23.750 False
160.515, 129.575, 5.593, 23.783 False
160.329, 129.576, 5.575, 23.816 False
160.144, 129.576, 5.556, 23.849 False
159.960, 129.577, 5.534, 23.882 False
159.776, 129.577, 5.512, 23.915 False
159.593, 129.578, 5.489, 23.948 False
159.411, 129.578, 5.467, 23.981 False
159.229, 129.579, 5.447, 24.014 False
159.048, 129.579, 5.430, 24.047 False
158.867, 129.580, 5.421, 24.080 False
158.687, 129.580, 5.418, 24.113 False
158.506, 129.581, 5.426, 24.146 False
158.324, 129.581, 5.442, 24.179 False
158.142, 129.581, 5.468, 24.212 False
157.959, 129.581, 5.500, 24.245 False
157.774, 129.581, 5.538, 24.278 False
157.588, 129.581, 5.575, 24.311 False
157.401, 129.581, 5.611, 24.344 False
157.213, 129.582, 5.643, 24.377 False
157.024, 129.582, 5.671, 24.410 False
156.834, 129.582, 5.693, 24.443 False
156.644, 129.582, 5.710, 24.476 False
156.453, 129.582, 5.723, 24.509 False
156.262, 129.583, 5.731, 24.542 False
156.071, 129.583, 5.734, 24.575 False
155.880, 129.583, 5.734, 24.608 False
155.689, 129.583, 5.729, 24.641 False
155.499, 129.583, 5.720, 24.674 False
155.309, 129.583, 5.709, 24.707 False
155.119, 129.583, 5.694, 24.740 False
154.930, 129.583, 5.678, 24.773 False
154.741, 129.583, 5.660, 24.806 False
154.553, 129.583, 5.640, 24.839 False
154.366, 129.583, 5.618, 24.872 False
154.179, 129.583, 5.595, 24.905 False
153.994, 129.583, 5.572, 24.938 False
153.809, 129.583, 5.550, 24.971 False
153.624, 129.583, 5.531, 25.004 False
153.440, 129.583, 5.515, 25.037 False
153.257, 129.583, 5.506, 25.070 False
153.073, 129.583, 5.503, 25.103 False
152.890, 129.583, 5.511, 25.136 False
152.705, 129.582, 5.526, 25.169 False
152.520, 129.582, 5.553, 25.202 False
152.334, 129.582, 5.587, 25.235 False
152.146, 129.582, 5.626, 25.268 False
151.957, 129.582, 5.665, 25.301 False
151.767, 129.582, 5.701, 25.334 False
151.576, 129.581, 5.732, 25.367 False
151.384, 129.581, 5.757, 25.400 False
151.192, 129.581, 5.777, 25.433 False
150.999, 129.581, 5.792, 25.466 False
150.806, 129.580, 5.802, 25.499 False
150.612, 129.580, 5.807, 25.532 False
150.419, 129.580, 5.808, 25.565 False
150.225, 129.580, 5.806, 25.598 False
150.032, 129.579, 5.800, 25.631 False
149.839, 129.579, 5.790, 25.664 False
149.647, 129.579, 5.777, 25.697 False
149.455, 129.578, 5.761, 25.730 False
149.263, 129.578, 5.742, 25.763 False
149.073, 129.578, 5.720, 25.796 False
148.883, 129.577, 5.697, 25.829 False
148.694, 129.577, 5.673, 25.862 False
148.505, 129.577, 5.649, 25.895 False
148.318, 129.576, 5.623, 25.928 False
148.131, 129.576, 5.597, 25.961 False
147.946, 129.575, 5.572, 25.994 False
147.760, 129.575, 5.550, 26.027 False
147.576, 129.575, 5.533, 26.060 False
147.392, 129.574, 5.521, 26.093 False
147.208, 129.574, 5.518, 26.126 False
147.024, 129.573, 5.523, 26.159 False
146.839, 129.573, 5.539, 26.192 False
146.654, 129.572, 5.563, 26.225 False
146.467, 129.572, 5.596, 26.258 False
146.279, 129.571, 5.633, 26.291 False
146.090, 129.571, 5.672, 26.324 False
145.900, 129.570, 5.707, 26.357 False
145.708, 129.570, 5.738, 26.390 False
145.516, 129.569, 5.763, 26.423 False
145.324, 129.569, 5.783, 26.456 False
145.130, 129.568, 5.797, 26.489 False
144.937, 129.568, 5.806, 26.522 False
144.743, 129.567, 5.811, 26.555 False
144.550, 129.567, 5.812, 26.588 False
144.356, 129.566, 5.809, 26.621 False
144.163, 129.565, 5.803, 26.654 False
143.970, 129.565, 5.793, 26.687 False
143.777, 129.564, 5.780, 26.720 False
143.585, 129.564, 5.765, 26.753 False
143.394, 129.563, 5.745, 26.786 False
143.203, 129.562, 5.724, 26.819 False
143.013, 129.562, 5.699, 26.852 False
142.824, 129.561, 5.675, 26.885 False
142.635, 129.561, 5.649, 26.918 False
142.448, 129.560, 5.624, 26.951 False
142.261, 129.559, 5.600, 26.984 False
142.075, 129.559, 5.579, 27.017 False
141.890, 129.558, 5.562, 27.050 False
141.705, 129.558, 5.551, 27.083 False
141.520, 129.557, 5.549, 27.116 False
141.334, 129.556, 5.554, 27.149 False
141.149, 129.556, 5.569, 27.182 False
140.962, 129.555, 5.592, 27.215 False
140.775, 129.554, 5.623, 27.248 False
140.586, 129.554, 5.658, 27.281 False
140.396, 129.553, 5.694, 27.314 False
140.205, 129.552, 5.729, 27.347 False
140.013, 129.552, 5.762, 27.380 False
139.820, 129.551, 5.790, 27.413 False
139.627, 129.550, 5.812, 27.446 False
139.432, 129.550, 5.827, 27.479 False
139.238, 129.549, 5.837, 27.512 False
139.043, 129.548, 5.843, 27.545 False
138.848, 129.548, 5.843, 27.578 False
138.654, 129.547, 5.840, 27.611 False
138.460, 129.546, 5.834, 27.644 False
138.266, 129.546, 5.824, 27.677 False
138.072, 129.545, 5.810, 27.710 False
137.879, 129.544, 5.795, 27.743 False
137.686, 129.544, 5.776, 27.776 False
137.494, 129.543, 5.756, 27.809 False
137.303, 129.542, 5.731, 27.842 False
137.113, 129.541, 5.706, 27.875 False
136.924, 129.541, 5.677, 27.908 False
136.736, 129.540, 5.649, 27.941 False
136.548, 129.539, 5.619, 27.974 False
136.362, 129.539, 5.593, 28.007 False
136.176, 129.538, 5.569, 28.040 False
135.991, 129.537, 5.551, 28.073 False
135.806, 129.537, 5.539, 28.106 False
135.622, 129.536, 5.535, 28.139 False
135.437, 129.535, 5.541, 28.172 False
135.252, 129.535, 5.555, 28.205 False
135.066, 129.534, 5.578, 28.238 False
134.879, 129.533, 5.607, 28.271 False
134.691, 129.533, 5.641, 28.304 False
134.502, 129.532, 5.674, 28.337 False
134.311, 129.531, 5.702, 28.370 False
134.121, 129.530, 5.717, 28.403 False
133.930, 129.530, 5.710, 28.436 False
133.741, 129.529, 5.679, 28.469 False
133.553, 129.528, 5.628, 28.502 False
133.368, 129.528, 5.559, 28.535 False
133.185, 129.527, 5.475, 28.568 False
133.006, 129.526, 5.377, 28.601 False
132.830, 129.526, 5.267, 28.634 False
132.658, 129.525, 5.145, 28.667 False
132.491, 129.524, 5.014, 28.700 False
132.328, 129.524, 4.870, 28.733 False
132.171, 129.523, 4.711, 28.766 False
132.018, 129.523, 4.551, 28.799 False
131.872, 129.522, 4.392, 28.832 False
131.730, 129.522, 4.233, 28.865 False
131.593, 129.522, 4.077, 28.898 False
131.462, 129.522, 3.923, 28.931 False
131.335, 129.521, 3.777, 28.964 False
131.213, 129.521, 3.643, 28.997 False
131.095, 129.520, 3.510, 29.030 False
130.981, 129.520, 3.391, 29.063 False
130.871, 129.519, 3.269, 29.096 False
130.765, 129.519, 3.162, 29.129 False
130.663, 129.519, 3.050, 29.162 False
130.563, 129.518, 2.959, 29.195 False
130.466, 129.518, 2.866, 29.228 False
130.373, 129.517, 2.773, 29.261 False
130.283, 129.517, 2.681, 29.294 False
130.195, 129.517, 2.590, 29.327 False
130.111, 129.516, 2.501, 29.360 False
130.030, 129.515, 2.413, 29.393 False
129.951, 129.515, 2.328, 29.426 False
129.875, 129.514, 2.246, 29.459 False
129.802, 129.514, 2.165, 29.492 False
129.732, 129.514, 2.088, 29.525 False
129.664, 129.513, 2.012, 29.558 False
129.599, 129.513, 1.940, 29.591 False
129.535, 129.513, 1.869, 29.624 False
129.475, 129.512, 1.801, 29.657 False
129.416, 129.512, 1.736, 29.690 False
129.360, 129.512, 1.672, 29.723 False
129.305, 129.512, 1.611, 29.756 False
129.253, 129.511, 1.553, 29.789 False
129.202, 129.511, 1.496, 29.822 False
129.154, 129.511, 1.441, 29.855 False
129.107, 129.511, 1.388, 29.888 False
129.061, 129.511, 1.338, 29.921 False
129.018, 129.510, 1.289, 29.954 False
128.976, 129.510, 1.242, 29.987 False
128.935, 129.510, 1.196, 30.020 False
128.897, 129.510, 1.152, 30.053 False
128.859, 129.510, 1.110, 30.086 False
128.823, 129.510, 1.069, 30.119 False
128.788, 129.509, 1.030, 30.152 False
128.755, 129.509, 0.963, 30.185 False
128.725, 129.509, 0.890, 30.218 False
128.697, 129.509, 0.827, 30.251 False
128.671, 129.509, 0.775, 30.284 False
128.646, 129.509, 0.735, 30.317 False
128.622, 129.509, 0.712, 30.350 False
128.598, 129.509, 0.707, 30.383 False
128.574, 129.509, 0.724, 30.416 False
128.547, 129.508, 0.852, 30.449 False
128.517, 129.508, 0.855, 30.482 False
128.486, 129.508, 0.935, 30.515 False
128.451, 129.508, 1.056, 30.548 False
128.413, 129.508, 1.123, 30.581 False
128.373, 129.508, 1.194, 30.614 False
128.331, 129.508, 1.268, 30.647 False
128.285, 129.507, 1.376, 30.680 False
128.235, 129.507, 1.525, 30.713 False
128.179, 129.507, 1.696, 30.746 False
128.117, 129.507, 1.854, 30.779 False
128.051, 129.507, 1.995, 30.812 False
127.980, 129.506, 2.134, 30.845 False
127.905, 129.506, 2.276, 30.878 False
127.825, 129.506, 2.424, 30.911 False
127.740, 129.505, 2.575, 30.944 False
127.649, 129.505, 2.729, 30.977 False
127.554, 129.505, 2.885, 31.010 False
127.453, 129.504, 3.041, 31.043 False
127.348, 129.504, 3.197, 31.076 False
127.237, 129.503, 3.354, 31.109 False
127.121, 129.503, 3.512, 31.142 False
127.000, 129.503, 3.670, 31.175 False
126.873, 129.502, 3.828, 31.208 False
126.741, 129.502, 3.986, 31.241 False
126.604, 129.501, 4.144, 31.274 False
126.462, 129.501, 4.300, 31.307 False
126.315, 129.500, 4.454, 31.340 False
126.162, 129.500, 4.605, 31.373 False
126.005, 129.499, 4.748, 31.406 False
125.844, 129.499, 4.881, 31.439 False
125.678, 129.498, 5.003, 31.472 False
125.509, 129.497, 5.114, 31.505 False
125.336, 129.497, 5.210, 31.538 False
125.161, 129.496, 5.293, 31.571 False
124.983, 129.496, 5.364, 31.604 False
124.803, 129.495, 5.423, 31.637 False
124.622, 129.494, 5.471, 31.670 False
124.439, 129.494, 5.510, 31.703 False
124.255, 129.493, 5.539, 31.736 False
124.071, 129.493, 5.559, 31.769 False
123.886, 129.492, 5.566, 31.802 False
123.701, 129.492, 5.562, 31.835 False
123.517, 129.491, 5.556, 31.868 False
123.332, 129.491, 5.554, 31.901 False
123.148, 129.490, 5.554, 31.934 False
122.963, 129.489, 5.556, 31.967 False
122.778, 129.489, 5.559, 32.000 False
122.593, 129.488, 5.562, 32.033 False
122.408, 129.488, 5.563, 32.066 False
122.223, 129.488, 5.563, 32.099 False
122.038, 129.488, 5.561, 32.132 False
121.852, 129.488, 5.558, 32.165 False
121.667, 129.488, 5.553, 32.198 False
121.483, 129.488, 5.546, 32.231 False
121.298, 129.487, 5.536, 32.264 False
121.114, 129.487, 5.526, 32.297 False
120.930, 129.487, 5.513, 32.330 False
120.747, 129.487, 5.500, 32.363 False
120.564, 129.486, 5.484, 32.396 False
120.382, 129.486, 5.468, 32.429 False
120.200, 129.486, 5.450, 32.462 False
120.019, 129.486, 5.431, 32.495 False
119.839, 129.485, 5.411, 32.528 False
119.659, 129.485, 5.390, 32.561 False
119.480, 129.485, 5.368, 32.594 False
119.302, 129.485, 5.346, 32.627 False
119.124, 129.485, 5.321, 32.660 False
118.948, 129.484, 5.298, 32.693 False
118.772, 129.484, 5.272, 32.726 False
118.597, 129.484, 5.247, 32.759 False
118.423, 129.484, 5.220, 32.792 False
118.249, 129.484, 5.194, 32.825 False
118.077, 129.484, 5.166, 32.858 False
117.906, 129.483, 5.139, 32.891 False
117.735, 129.483, 5.111, 32.924 False
117.565, 129.483, 5.084, 32.957 False
117.397, 129.483, 5.055, 32.990 False
117.229, 129.483, 5.028, 33.023 False
117.062, 129.483, 4.998, 33.056 False
116.895, 129.483, 5.001, 33.089 False
116.728, 129.483, 4.998, 33.122 False
116.562, 129.482, 4.982, 33.155 False
116.397, 129.482, 4.954, 33.188 False
116.232, 129.482, 4.924, 33.221 False
116.069, 129.482, 4.891, 33.254 False
115.907, 129.482, 4.860, 33.287 False
115.746, 129.482, 4.828, 33.320 False
115.586, 129.482, 4.797, 33.353 False
115.427, 129.482, 4.765, 33.386 False
115.269, 129.482, 4.735, 33.419 False
115.112, 129.482, 4.703, 33.452 False
114.956, 129.483, 4.672, 33.485 False
114.801, 129.483, 4.641, 33.518 False
114.647, 129.484, 4.611, 33.551 False
114.494, 129.484, 4.581, 33.584 False
114.342, 129.484, 4.552, 33.617 False
114.191, 129.484, 4.512, 33.650 False
114.043, 129.484, 4.448, 33.683 False
113.897, 129.484, 4.365, 33.716 False
113.754, 129.484, 4.273, 33.749 False
113.614, 129.485, 4.175, 33.782 False
113.478, 129.485, 4.071, 33.815 False
113.346, 129.485, 3.965, 33.848 False
113.217, 129.485, 3.856, 33.881 False
113.091, 129.485, 3.750, 33.914 False
112.970, 129.485, 3.640, 33.947 False
112.851, 129.485, 3.535, 33.980 False
112.737, 129.485, 3.426, 34.013 False
112.625, 129.485, 3.327, 34.046 False
112.517, 129.486, 3.221, 34.079 False
112.412, 129.486, 3.127, 34.112 False
112.311, 129.486, 3.024, 34.145 False
112.212, 129.486, 2.936, 34.178 False
112.117, 129.486, 2.839, 34.211 False
112.025, 129.486, 2.757, 34.244 False
111.935, 129.486, 2.665, 34.277 False
111.848, 129.486, 2.579, 34.310 False
111.764, 129.486, 2.498, 34.343 False
111.683, 129.486, 2.424, 34.376 False
111.604, 129.486, 2.355, 34.409 False
111.527, 129.486, 2.291, 34.442 False
111.451, 129.486, 2.232, 34.475 False
111.378, 129.486, 2.177, 34.508 False
111.307, 129.488, 2.124, 34.541 False
111.237, 129.488, 2.078, 34.574 False
111.168, 129.488, 2.035, 34.607 False
111.101, 129.489, 1.995, 34.640 False
111.035, 129.489, 1.957, 34.673 False
110.971, 129.489, 1.921, 34.706 False
110.907, 129.489, 1.888, 34.739 False
110.845, 129.489, 1.857, 34.772 False
110.783, 129.489, 1.829, 34.805 False
110.723, 129.488, 1.801, 34.838 False
110.663, 129.488, 1.778, 34.871 False
110.604, 129.488, 1.756, 34.904 False
110.546, 129.488, 1.736, 34.937 False
110.488, 129.488, 1.718, 34.970 False
110.431, 129.488, 1.702, 35.003 False
110.375, 129.487, 1.686, 35.036 False
110.319, 129.486, 1.673, 35.069 False
110.263, 129.486, 1.661, 35.102 False
110.208, 129.486, 1.651, 35.135 False
110.153, 129.486, 1.642, 35.168 False
110.098, 129.486, 1.634, 35.201 False
110.044, 129.486, 1.628, 35.234 False
109.989, 129.486, 1.622, 35.267 False
109.935, 129.486, 1.617, 35.300 False
109.881, 129.486, 1.614, 35.333 False
109.827, 129.486, 1.611, 35.366 False
109.774, 129.487, 1.609, 35.399 False
109.720, 129.487, 1.607, 35.432 False
109.666, 129.487, 1.607, 35.465 False
109.613, 129.487, 1.607, 35.498 False
109.559, 129.487, 1.607, 35.531 False
109.505, 129.487, 1.607, 35.564 False
109.452, 129.487, 1.604, 35.597 False
109.398, 129.487, 1.602, 35.630 False
109.345, 129.487, 1.597, 35.663 False
109.292, 129.487, 1.580, 35.696 False
109.240, 129.487, 1.554, 35.729 False
109.190, 129.487, 1.521, 35.762 False
109.140, 129.487, 1.484, 35.795 False
109.092, 129.487, 1.444, 35.828 False
109.045, 129.487, 1.403, 35.861 False
108.999, 129.487, 1.360, 35.894 False
108.955, 129.487, 1.317, 35.927 False
108.913, 129.487, 1.274, 35.960 False
108.872, 129.487, 1.232, 35.993 False
108.832, 129.487, 1.190, 36.026 False
108.793, 129.487, 1.148, 36.059 False
108.756, 129.487, 1.108, 36.092 False
108.720, 129.487, 1.069, 36.125 False
108.686, 129.487, 1.031, 36.158 False
108.652, 129.487, 0.994, 36.191 False
108.620, 129.487, 0.958, 36.224 False
108.589, 129.487, 0.923, 36.257 False
108.559, 129.487, 0.890, 36.290 False
108.530, 129.487, 0.857, 36.323 False
108.503, 129.487, 0.826, 36.356 False
108.476, 129.487, 0.796, 36.389 False
108.450, 129.487, 0.767, 36.422 False
108.425, 129.487, 0.738, 36.455 False
108.401, 129.487, 0.711, 36.488 False
108.378, 129.487, 0.685, 36.521 False
108.356, 129.487, 0.660, 36.554 False
108.334, 129.487, 0.636, 36.587 False
108.313, 129.487, 0.613, 36.620 False
108.294, 129.487, 0.590, 36.653 False
108.274, 129.487, 0.569, 36.686 False
108.256, 129.487, 0.548, 36.719 False
108.238, 129.487, 0.528, 36.752 False
108.221, 129.487, 0.508, 36.785 False
108.204, 129.487, 0.490, 36.818 False
108.188, 129.487, 0.472, 36.851 False
108.173, 129.488, 0.455, 36.884 False
108.158, 129.488, 0.438, 36.917 False
108.144, 129.488, 0.422, 36.950 False
108.130, 129.488, 0.406, 36.983 False
108.117, 129.488, 0.392, 37.016 False
108.104, 129.488, 0.377, 37.049 False
108.092, 129.488, 0.363, 37.082 False
108.080, 129.488, 0.350, 37.115 False
108.069, 129.488, 0.337, 37.148 False
108.058, 129.488, 0.325, 37.181 False
108.047, 129.488, 0.313, 37.214 False
108.037, 129.488, 0.302, 37.247 False
108.027, 129.488, 0.291, 37.280 False
108.018, 129.488, 0.279, 37.313 False
108.008, 129.489, 0.268, 37.346 False
108.000, 129.489, 0.259, 37.379 False
107.991, 129.489, 0.249, 37.412 False
107.983, 129.489, 0.240, 37.445 False
107.975, 129.489, 0.232, 37.478 False
107.968, 129.489, 0.223, 37.511 False
107.961, 129.489, 0.215, 37.544 False
107.954, 129.489, 0.207, 37.577 False
107.947, 129.489, 0.200, 37.610 False
107.940, 129.489, 0.192, 37.643 False
107.934, 129.489, 0.185, 37.676 False
107.928, 129.489, 0.179, 37.709 False
107.922, 129.489, 0.172, 37.742 False
107.917, 129.489, 0.166, 37.775 False
107.911, 129.489, 0.160, 37.808 False
107.906, 129.489, 0.154, 37.841 False
107.901, 129.488, 0.147, 37.874 False
107.896, 129.488, 0.142, 37.907 False
107.891, 129.488, 0.137, 37.940 False
107.887, 129.488, 0.132, 37.973 False
107.883, 129.488, 0.127, 38.006 False
107.879, 129.488, 0.123, 38.039 False
107.875, 129.488, 0.118, 38.072 False
107.871, 129.488, 0.114, 38.105 False
107.867, 129.488, 0.110, 38.138 False
107.863, 129.488, 0.106, 38.171 False
107.860, 129.488, 0.102, 38.204 False
107.857, 129.488, 0.098, 38.237 False
107.853, 129.488, 0.095, 38.270 False
107.850, 129.488, 0.091, 38.303 False
107.847, 129.488, 0.088, 38.336 False
107.845, 129.488, 0.085, 38.369 False
107.842, 129.488, 0.082, 38.402 False
107.839, 129.488, 0.079, 38.435 False
107.837, 129.488, 0.076, 38.468 False
107.834, 129.488, 0.073, 38.501 False
107.832, 129.488, 0.070, 38.534 False
107.829, 129.488, 0.068, 38.567 False
107.827, 129.488, 0.065, 38.600 False
107.827, 129.488, 0.003, 38.633 False
107.826, 129.488, 0.029, 38.666 False
107.825, 129.488, 0.024, 38.699 False
107.824, 129.488, 0.045, 38.732 False
107.822, 129.488, 0.047, 38.765 False
107.821, 129.488, 0.047, 38.798 False
107.819, 129.488, 0.047, 38.831 False
107.817, 129.488, 0.046, 38.864 False
107.816, 129.488, 0.045, 38.897 False
107.814, 129.488, 0.044, 38.930 False
107.813, 129.488, 0.043, 38.963 False
107.811, 129.488, 0.042, 38.996 False
107.810, 129.488, 0.041, 39.029 False
107.809, 129.488, 0.040, 39.062 False
107.807, 129.488, 0.039, 39.095 False
107.806, 129.488, 0.037, 39.128 False
107.805, 129.488, 0.036, 39.161 False
107.804, 129.488, 0.035, 39.194 False
107.803, 129.488, 0.034, 39.227 False
107.802, 129.488, 0.032, 39.260 False
107.800, 129.488, 0.031, 39.293 False
107.799, 129.488, 0.030, 39.326 False
107.798, 129.488, 0.029, 39.359 False
107.799, 129.488, 0.006, 39.392 False
107.799, 129.488, 0.008, 39.425 False
107.798, 129.488, 0.008, 39.458 False
107.798, 129.488, 0.009, 39.491 False
107.798, 129.488, 0.010, 39.524 False
107.798, 129.488, 0.011, 39.557 False
107.798, 129.488, 0.012, 39.590 False
107.798, 129.488, 0.015, 39.623 False
107.797, 129.488, 0.019, 39.656 False
107.797, 129.488, 0.022, 39.689 False
107.796, 129.489, 0.037, 39.722 False
107.795, 129.489, 0.019, 39.755 False
107.794, 129.490, 0.020, 39.788 False
107.793, 129.491, 0.041, 39.821 False
107.792, 129.492, 0.042, 39.854 False
107.790, 129.493, 0.044, 39.887 False
107.789, 129.494, 0.046, 39.920 False
107.787, 129.496, 0.063, 39.953 False
107.784, 129.498, 0.096, 39.986 False
107.778, 129.502, 0.185, 40.019 False
107.771, 129.508, 0.216, 40.052 False
107.762, 129.514, 0.269, 40.085 False
107.752, 129.522, 0.312, 40.118 False
107.740, 129.530, 0.340, 40.151 False
107.728, 129.538, 0.372, 40.184 False
107.714, 129.547, 0.411, 40.217 False
107.700, 129.555, 0.441, 40.250 False
107.683, 129.564, 0.535, 40.283 False
107.666, 129.573, 0.543, 40.316 False
107.646, 129.581, 0.597, 40.349 False
107.627, 129.590, 0.611, 40.382 False
107.604, 129.599, 0.714, 40.415 False
107.578, 129.610, 0.792, 40.448 False
107.551, 129.620, 0.849, 40.481 False
107.524, 129.629, 0.849, 40.514 False
107.496, 129.639, 0.870, 40.547 False
107.468, 129.649, 0.888, 40.580 False
107.438, 129.658, 0.936, 40.613 False
107.407, 129.669, 0.975, 40.646 False
107.374, 129.679, 1.038, 40.679 False
107.339, 129.691, 1.085, 40.712 False
107.302, 129.701, 1.151, 40.745 False
107.264, 129.713, 1.194, 40.778 False
107.224, 129.725, 1.252, 40.811 False
107.182, 129.737, 1.291, 40.844 False
107.139, 129.749, 1.346, 40.877 False
107.095, 129.762, 1.388, 40.910 False
107.048, 129.775, 1.441, 40.943 False
107.001, 129.789, 1.482, 40.976 False
106.952, 129.802, 1.534, 41.009 False
106.900, 129.813, 1.585, 41.042 False
106.847, 129.822, 1.629, 41.075 False
106.793, 129.832, 1.669, 41.108 False
106.737, 129.841, 1.709, 41.141 False
106.680, 129.851, 1.749, 41.174 False
106.621, 129.861, 1.790, 41.207 False
106.562, 129.871, 1.830, 41.240 False
106.501, 129.881, 1.870, 41.273 False
106.438, 129.892, 1.910, 41.306 False
106.374, 129.902, 1.949, 41.339 False
106.309, 129.913, 1.987, 41.372 False
106.243, 129.924, 2.024, 41.405 False
106.176, 129.934, 2.061, 41.438 False
106.107, 129.945, 2.099, 41.471 False
106.037, 129.956, 2.135, 41.504 False
105.966, 129.967, 2.167, 41.537 False
105.894, 129.977, 2.189, 41.570 False
105.821, 129.988, 2.211, 41.603 False
105.748, 129.997, 2.228, 41.636 False
105.674, 130.008, 2.247, 41.669 False
105.599, 130.018, 2.262, 41.702 False
105.524, 130.028, 2.278, 41.735 False
105.449, 130.037, 2.291, 41.768 False
105.373, 130.047, 2.305, 41.801 False
105.296, 130.056, 2.317, 41.834 False
105.219, 130.065, 2.329, 41.867 False
105.142, 130.076, 2.341, 41.900 False
105.065, 130.087, 2.351, 41.933 False
104.987, 130.099, 2.360, 41.966 False
104.910, 130.110, 2.369, 41.999 False
104.831, 130.121, 2.375, 42.032 False
104.752, 130.130, 2.382, 42.065 False
104.673, 130.139, 2.390, 42.098 False
104.594, 130.150, 2.398, 42.131 False
104.515, 130.159, 2.403, 42.164 False
104.435, 130.168, 2.409, 42.197 False
104.355, 130.177, 2.415, 42.230 False
104.275, 130.186, 2.420, 42.263 False
104.195, 130.194, 2.424, 42.296 False
104.114, 130.203, 2.430, 42.329 False
104.034, 130.210, 2.434, 42.362 False
103.953, 130.218, 2.438, 42.395 False
103.872, 130.224, 2.435, 42.428 False
103.791, 130.228, 2.438, 42.461 False
103.709, 130.231, 2.439, 42.494 False
103.628, 130.235, 2.448, 42.527 False
103.546, 130.237, 2.448, 42.560 False
103.464, 130.240, 2.455, 42.593 False
103.382, 130.241, 2.454, 42.626 False
103.300, 130.242, 2.461, 42.659 False
103.218, 130.242, 2.458, 42.692 False
103.135, 130.243, 2.466, 42.725 False
103.053, 130.242, 2.463, 42.758 False
102.971, 130.241, 2.468, 42.791 False
102.888, 130.242, 2.477, 42.824 False
102.805, 130.244, 2.482, 42.857 False
102.723, 130.245, 2.480, 42.890 False
102.640, 130.247, 2.482, 42.923 False
102.557, 130.247, 2.481, 42.956 False
102.474, 130.248, 2.483, 42.989 False
102.392, 130.248, 2.483, 43.022 False
102.309, 130.247, 2.485, 43.055 False
102.226, 130.246, 2.485, 43.088 False
102.143, 130.245, 2.487, 43.121 False
102.060, 130.242, 2.478, 43.154 False
101.978, 130.235, 2.462, 43.187 False
101.896, 130.225, 2.449, 43.220 False
101.814, 130.215, 2.467, 43.253 False
101.732, 130.203, 2.462, 43.286 False
101.650, 130.192, 2.477, 43.319 False
101.567, 130.181, 2.490, 43.352 False
101.484, 130.172, 2.499, 43.385 False
101.401, 130.161, 2.489, 43.418 False
101.318, 130.151, 2.494, 43.451 False
101.236, 130.138, 2.487, 43.484 False
101.153, 130.127, 2.494, 43.517 False
101.071, 130.113, 2.488, 43.550 False
100.989, 130.100, 2.495, 43.583 False
100.907, 130.086, 2.488, 43.616 False
100.824, 130.072, 2.496, 43.649 False
100.742, 130.056, 2.489, 43.682 False
100.660, 130.040, 2.497, 43.715 False
100.578, 130.026, 2.504, 43.748 False
100.495, 130.013, 2.508, 43.781 False
100.413, 129.998, 2.502, 43.814 False
100.331, 129.984, 2.504, 43.847 False
100.249, 129.968, 2.499, 43.880 False
100.166, 129.953, 2.503, 43.913 False
